,index,id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,Year
1361,2356,43892,55,Zimbabwe,ZIM,32,35,9,CAF,1994-10-25,1994
1362,2357,43944,131,Faroe Islands,FRO,9,9,1,UEFA,1994-11-22,1994
1363,2358,43943,119,Estonia,EST,12,11,0,UEFA,1994-11-22,1994
1364,2359,43884,118,Sudan,SDN,12,12,4,CAF,1994-11-22,1994
1365,2360,43820,114,Jordan,JOR,12,14,9,AFC,1994-11-22,1994
1366,2361,43857,116,Ethiopia,ETH,12,12,1,CAF,1994-11-22,1994
1367,2362,43853,115,Congo,CGO,12,12,3,CAF,1994-11-22,1994
1368,2363,43977,120,Fiji,FIJ,12,12,2,OFC,1994-11-22,1994
1369,2364,43862,117,Guinea-Bissau,GNB,12,12,0,CAF,1994-11-22,1994
1370,2365,44036,121,Moldova,MDA,12,10,3,UEFA,1994-11-22,1994
1371,2366,43848,125,Burundi,BDI,11,11,3,CAF,1994-11-22,1994
1372,2367,43829,123,Myanmar,MYA,11,11,3,AFC,1994-11-22,1994
1373,2368,43885,124,Swaziland,SWZ,11,11,1,CAF,1994-11-22,1994
1374,2369,43865,126,Liberia,LBR,10,9,2,CAF,1994-11-22,1994
1375,2370,43809,127,Bangladesh,BAN,10,10,2,AFC,1994-11-22,1994
1376,2371,43825,128,Lebanon,LBN,10,10,1,AFC,1994-11-22,1994
1377,2372,43958,129,Luxembourg,LUX,9,10,3,UEFA,1994-11-22,1994
1378,2373,43908,130,Haiti,HAI,9,9,1,CONCACAF,1994-11-22,1994
1379,2374,43915,113,Puerto Rico,PUR,12,12,2,CONCACAF,1994-11-22,1994
1380,2375,43937,122,Belarus,BLR,11,11,1,UEFA,1994-11-22,1994
1381,2376,43867,112,Madagascar,MAD,13,13,2,CAF,1994-11-22,1994
1382,2377,43910,92,Jamaica,JAM,18,18,5,CONCACAF,1994-11-22,1994
1383,2378,44004,110,Turkmenistan,TKM,13,9,20,AFC,1994-11-22,1994
1384,2379,43836,91,Singapore,SIN,18,18,2,AFC,1994-11-22,1994
1385,2380,43816,132,Indonesia,IDN,8,8,1,AFC,1994-11-22,1994
1386,2381,43947,93,Georgia,GEO,17,13,13,UEFA,1994-11-22,1994
1387,2382,43920,94,Trinidad and Tobago,TRI,17,17,4,CONCACAF,1994-11-22,1994
1388,2383,43847,95,Burkina Faso,BFA,16,16,2,CAF,1994-11-22,1994
1389,2384,43975,96,Yugoslavia,YUG,16,17,4,UEFA,1994-11-22,1994
1390,2385,43889,97,Uganda,UGA,16,14,4,CAF,1994-11-22,1994
1391,2386,43814,98,Hong Kong,HKG,15,15,3,AFC,1994-11-22,1994
1392,2387,44000,99,North Macedonia,MKD,15,13,9,UEFA,1994-11-22,1994
1393,2388,43978,100,New Zealand,NZL,15,15,3,OFC,1994-11-22,1994
1394,2389,43898,101,Bermuda,BER,15,15,5,CONCACAF,1994-11-22,1994
1395,2390,43919,102,Suriname,SUR,14,14,3,CONCACAF,1994-11-22,1994
1396,2391,43842,103,Yemen,YEM,14,14,3,AFC,1994-11-22,1994
1397,2392,43838,104,Syria,SYR,14,14,2,AFC,1994-11-22,1994
1398,2393,43844,105,Angola,ANG,14,12,11,CAF,1994-11-22,1994
1399,2394,43859,106,Gambia,GAM,14,13,1,CAF,1994-11-22,1994
1400,2395,43896,107,Barbados,BRB,14,14,4,CONCACAF,1994-11-22,1994
1401,2396,43815,108,India,IND,14,14,4,AFC,1994-11-22,1994
1402,2397,43932,109,Albania,ALB,14,12,4,UEFA,1994-11-22,1994
1403,2398,43931,111,Venezuela,VEN,13,13,2,CONMEBOL,1994-11-22,1994
1404,2399,43966,133,San Marino,SMR,8,8,1,UEFA,1994-11-22,1994
1405,2400,44003,155,Tajikistan,TJK,4,0,0,AFC,1994-11-22,1994
1406,2401,43864,135,Lesotho,LES,8,4,16,CAF,1994-11-22,1994
1407,2402,43850,161,Cabo Verde,CPV,2,2,2,CAF,1994-11-22,1994
1408,2403,43980,162,Solomon Islands,SOL,2,2,2,OFC,1994-11-22,1994
1409,2404,43903,163,Dominican Republic,DOM,1,1,2,CONCACAF,1994-11-22,1994
1410,2405,43810,164,Brunei Darussalam,BRU,1,1,2,AFC,1994-11-22,1994
1411,2406,43999,165,Kyrgyz Republic,KGZ,1,0,0,AFC,1994-11-22,1994
1412,2407,43866,166,Libya,LBY,1,1,3,CAF,1994-11-22,1994
1413,2408,43913,167,Nicaragua,NCA,1,1,3,CONCACAF,1994-11-22,1994
1414,2409,43813,168,Chinese Taipei,TPE,0,0,3,AFC,1994-11-22,1994
1415,2410,43824,160,Laos,LAO,2,2,2,AFC,1994-11-22,1994
1416,2411,43833,169,Philippines,PHI,0,0,2,AFC,1994-11-22,1994
1417,2412,43880,170,Seychelles,SEY,0,0,3,CAF,1994-11-22,1994
1418,2413,43902,172,Cuba,CUB,0,0,3,CONCACAF,1994-11-22,1994
1419,2414,43982,172,Vanuatu,VAN,0,0,2,OFC,1994-11-22,1994
1420,2415,43894,174,Aruba,ARU,0,0,2,CONCACAF,1994-11-22,1994
1421,2416,43856,174,Equatorial Guinea,EQG,0,0,4,CAF,1994-11-22,1994
1422,2417,43852,176,Chad,CHA,0,0,3,CAF,1994-11-22,1994
1423,2418,43863,90,Kenya,KEN,18,18,3,CAF,1994-11-22,1994
1424,2419,43916,176,St. Kitts and Nevis,SKN,0,0,3,CONCACAF,1994-11-22,1994
1425,2420,43851,170,Central African Republic,CTA,0,0,4,CAF,1994-11-22,1994
1426,2421,43828,159,Maldives,MDV,2,2,2,AFC,1994-11-22,1994
1427,2422,43956,158,Liechtenstein,LIE,3,3,2,UEFA,1994-11-22,1994
1428,2423,43917,157,St. Lucia,LCA,3,3,3,CONCACAF,1994-11-22,1994
1429,2424,43874,136,Namibia,NAM,8,7,2,CAF,1994-11-22,1994
1430,2425,43830,137,Nepal,NEP,8,8,2,AFC,1994-11-22,1994
1431,2426,43837,138,Sri Lanka,SRI,7,7,2,AFC,1994-11-22,1994
1432,2427,1882218,139,Antigua and Barbuda,ATG,7,9,10,CONCACAF,1994-11-22,1994
1433,2428,43914,140,Panama,PAN,6,6,0,CONCACAF,1994-11-22,1994
1434,2429,43933,141,Armenia,ARM,6,6,0,UEFA,1994-11-22,1994
1435,2430,43905,141,Grenada,GRN,6,7,2,CONCACAF,1994-11-22,1994
1436,2431,43918,143,St. Vincent / Grenadines,VIN,6,6,1,CONCACAF,1994-11-22,1994
1437,2432,43845,144,Benin,BEN,6,6,1,CAF,1994-11-22,1994
1438,2433,43846,145,Botswana,BOT,5,4,8,CAF,1994-11-22,1994
1439,2434,43871,146,Mauritius,MRI,5,5,1,CAF,1994-11-22,1994
1440,2435,43906,147,Guatemala,GUA,5,5,3,CONCACAF,1994-11-22,1994
1441,2436,43981,148,Tahiti,TAH,5,5,1,OFC,1994-11-22,1994
1442,2437,43900,150,Cayman Islands,CAY,4,4,2,CONCACAF,1994-11-22,1994
1443,2438,43994,151,Azerbaijan,AZE,4,4,1,UEFA,1994-11-22,1994
1444,2439,43841,152,Vietnam,VIE,4,4,3,AFC,1994-11-22,1994
1445,2440,44027,153,Kazakhstan,KAZ,4,0,0,UEFA,1994-11-22,1994
1446,2441,43907,154,Guyana,GUY,4,4,2,CONCACAF,1994-11-22,1994
1447,2442,43832,156,Pakistan,PAK,3,3,1,AFC,1994-11-22,1994
1448,2443,43870,134,Mauritania,MTN,8,7,3,CAF,1994-11-22,1994
1449,2444,43826,176,Macau,MAC,0,0,3,AFC,1994-11-22,1994
1450,2445,43873,89,Mozambique,MOZ,18,15,9,CAF,1994-11-22,1994
1451,2446,43827,87,Malaysia,MAS,19,19,1,AFC,1994-11-22,1994
1452,2447,43921,24,USA,USA,48,48,1,CONCACAF,1994-11-22,1994
1453,2448,43854,25,Côte d'Ivoire,CIV,46,48,3,CAF,1994-11-22,1994
1454,2449,43860,26,Ghana,GHA,46,45,0,CAF,1994-11-22,1994
1455,2450,43835,27,Saudi Arabia,KSA,45,44,0,AFC,1994-11-22,1994
1456,2451,43849,28,Cameroon,CMR,44,43,1,CAF,1994-11-22,1994
1457,2452,43888,29,Tunisia,TUN,44,43,1,CAF,1994-11-22,1994
1458,2453,43967,30,Scotland,SCO,43,44,2,UEFA,1994-11-22,1994
1459,2454,43872,31,Morocco,MAR,43,41,2,CAF,1994-11-22,1994
1460,2455,43855,23,Egypt,EGY,48,47,1,CAF,1994-11-22,1994
1461,2456,43949,32,Greece,GRE,43,43,1,UEFA,1994-11-22,1994
1462,2457,43995,34,Czech Republic,CZE,41,41,2,UEFA,1994-11-22,1994
1463,2458,43822,35,Korea Republic,KOR,41,40,0,AFC,1994-11-22,1994
1464,2459,43819,36,Japan,JPN,40,40,1,AFC,1994-11-22,1994
1465,2460,43930,37,Uruguay,URU,39,39,1,CONMEBOL,1994-11-22,1994
1466,2461,43951,38,Iceland,ISL,39,37,7,UEFA,1994-11-22,1994
1467,2462,43812,39,China PR,CHN,38,37,4,AFC,1994-11-22,1994
1468,2463,43974,40,Wales,WAL,38,38,0,UEFA,1994-11-22,1994
1469,2464,43945,41,Finland,FIN,37,34,7,UEFA,1994-11-22,1994
1470,2465,43962,33,Poland,POL,42,40,3,UEFA,1994-11-22,1994
1471,2466,43963,21,Portugal,POR,48,47,4,UEFA,1994-11-22,1994
1472,2467,43891,20,Zambia,ZAM,50,50,0,CAF,1994-11-22,1994
1473,2468,43911,19,Mexico,MEX,52,52,1,CONCACAF,1994-11-22,1994
1474,2469,43887,88,Togo,TOG,18,16,6,CAF,1994-11-22,1994
1475,2470,43924,1,Brazil,BRA,67,66,0,CONMEBOL,1994-11-22,1994
1476,2471,43970,2,Sweden,SWE,62,61,1,UEFA,1994-11-22,1994
1477,2472,43954,3,Italy,ITA,61,62,1,UEFA,1994-11-22,1994
1478,2473,43948,4,Germany,GER,61,61,0,UEFA,1994-11-22,1994
1479,2474,43969,5,Spain,ESP,61,59,1,UEFA,1994-11-22,1994
1480,2475,43960,6,Netherlands,NED,60,60,1,UEFA,1994-11-22,1994
1481,2476,43971,7,Switzerland,SUI,58,57,0,UEFA,1994-11-22,1994
1482,2477,43953,8,Republic of Ireland,IRL,58,56,3,UEFA,1994-11-22,1994
1483,2478,43922,9,Argentina,ARG,58,57,0,CONMEBOL,1994-11-22,1994
1484,2479,43961,10,Norway,NOR,57,56,0,UEFA,1994-11-22,1994
1485,2480,43964,11,Romania,ROU,57,57,3,UEFA,1994-11-22,1994
1486,2481,43876,12,Nigeria,NGA,54,55,0,CAF,1994-11-22,1994
1487,2482,43965,12,Russia,RUS,54,54,2,UEFA,1994-11-22,1994
1488,2483,43941,14,Denmark,DEN,54,54,1,UEFA,1994-11-22,1994
1489,2484,43926,15,Colombia,COL,53,53,0,CONMEBOL,1994-11-22,1994
1490,2485,43942,16,England,ENG,53,52,1,UEFA,1994-11-22,1994
1491,2486,43936,17,Bulgaria,BUL,52,53,1,UEFA,1994-11-22,1994
1492,2487,43946,18,France,FRA,52,51,1,UEFA,1994-11-22,1994
1493,2488,44002,42,Slovakia,SVK,37,37,0,UEFA,1994-11-22,1994
1494,2489,43923,43,Bolivia,BOL,37,37,1,CONMEBOL,1994-11-22,1994
1495,2490,43935,22,Belgium,BEL,48,49,1,UEFA,1994-11-22,1994
1496,2491,43925,45,Chile,CHI,36,36,1,CONMEBOL,1994-11-22,1994
1497,2492,43875,68,Niger,NIG,26,23,8,CAF,1994-11-22,1994
1498,2493,43939,69,Cyprus,CYP,26,23,6,UEFA,1994-11-22,1994
1499,2494,43881,70,Sierra Leone,SLE,26,26,2,CAF,1994-11-22,1994
1500,2495,43808,71,Bahrain,BHR,26,21,13,AFC,1994-11-22,1994
1501,2496,43831,72,Oman,OMA,25,27,7,AFC,1994-11-22,1994
1502,2497,43817,73,IR Iran,IRN,25,27,9,AFC,1994-11-22,1994
1503,2498,43858,74,Gabon,GAB,25,22,5,CAF,1994-11-22,1994
1504,2499,43973,76,Ukraine,UKR,24,21,5,UEFA,1994-11-22,1994
1505,2500,44005,77,Uzbekistan,UZB,24,23,0,AFC,1994-11-22,1994
1506,2501,43959,78,Malta,MLT,23,24,8,UEFA,1994-11-22,1994
1507,2502,43904,79,El Salvador,SLV,23,23,5,CONCACAF,1994-11-22,1994
1508,2503,43968,80,Slovenia,SVN,23,24,7,UEFA,1994-11-22,1994
1509,2504,43868,81,Malawi,MWI,23,23,3,CAF,1994-11-22,1994
1510,2505,43821,82,Korea DPR,PRK,22,22,2,AFC,1994-11-22,1994
1511,2506,43839,83,Thailand,THA,21,21,1,AFC,1994-11-22,1994
1512,2507,43928,84,Paraguay,PAR,20,20,1,CONMEBOL,1994-11-22,1994
1513,2508,43886,85,Tanzania,TAN,20,17,5,CAF,1994-11-22,1994
1514,2509,43952,44,Northern Ireland,NIR,37,38,5,UEFA,1994-11-22,1994
1515,2510,43818,86,Iraq,IRQ,20,21,3,AFC,1994-11-22,1994
1516,2511,43955,67,Latvia,LVA,26,24,5,UEFA,1994-11-22,1994
1517,2512,43890,66,Zaire,ZAI,27,26,0,CAF,1994-11-22,1994
1518,2513,43929,75,Peru,PER,24,24,4,CONMEBOL,1994-11-22,1994
1519,2514,43840,47,United Arab Emirates,UAE,36,33,7,AFC,1994-11-22,1994
1520,2515,43934,46,Austria,AUT,36,38,5,UEFA,1994-11-22,1994
1521,2516,43861,65,Guinea,GUI,27,28,2,CAF,1994-11-22,1994
1522,2517,43972,48,Turkey,TUR,35,40,14,UEFA,1994-11-22,1994
1523,2518,43892,49,Zimbabwe,ZIM,35,32,6,CAF,1994-11-22,1994
1524,2519,43984,50,Israel,ISR,35,33,1,UEFA,1994-11-22,1994
1525,2520,43879,51,Senegal,SEN,34,33,2,CAF,1994-11-22,1994
1526,2521,43823,53,Kuwait,KUW,33,35,6,AFC,1994-11-22,1994
1527,2522,43909,54,Honduras,HON,32,32,2,CONCACAF,1994-11-22,1994
1528,2523,43843,55,Algeria,ALG,32,31,3,CAF,1994-11-22,1994
1529,2524,43869,52,Mali,MLI,34,34,3,CAF,1994-11-22,1994
1530,2525,43927,57,Ecuador,ECU,32,32,0,CONMEBOL,1994-11-22,1994
1531,2526,43883,64,South Africa,RSA,28,26,5,CAF,1994-11-22,1994
1532,2527,43976,56,Australia,AUS,32,33,6,AFC,1994-11-22,1994
1533,2528,43899,62,Canada,CAN,30,30,3,CONCACAF,1994-11-22,1994
1534,2529,43938,61,Croatia,CRO,30,26,6,UEFA,1994-11-22,1994
1535,2530,43901,63,Costa Rica,CRC,28,28,1,CONCACAF,1994-11-22,1994
1536,2531,43950,59,Hungary,HUN,31,33,7,UEFA,1994-11-22,1994
1537,2532,43957,58,Lithuania,LTU,31,28,3,UEFA,1994-11-22,1994
1538,2533,43834,60,Qatar,QAT,31,29,0,AFC,1994-11-22,1994
1539,2534,43874,123,Namibia,NAM,11,8,13,CAF,1994-12-20,1994
1540,2535,43884,116,Sudan,SDN,12,12,2,CAF,1994-12-20,1994
1541,2536,43859,117,Gambia,GAM,12,14,11,CAF,1994-12-20,1994
1542,2537,44036,118,Moldova,MDA,12,12,3,UEFA,1994-12-20,1994
1543,2538,43943,119,Estonia,EST,12,12,0,UEFA,1994-12-20,1994
1544,2539,43977,120,Fiji,FIJ,12,12,0,OFC,1994-12-20,1994
1545,2540,43937,121,Belarus,BLR,11,11,1,UEFA,1994-12-20,1994
1546,2541,43862,122,Guinea-Bissau,GNB,11,12,5,CAF,1994-12-20,1994
1547,2542,43829,124,Myanmar,MYA,11,11,1,AFC,1994-12-20,1994
1548,2543,43944,133,Faroe Islands,FRO,8,9,2,UEFA,1994-12-20,1994
1549,2544,43848,126,Burundi,BDI,11,11,1,CAF,1994-12-20,1994
1550,2545,43865,127,Liberia,LBR,10,10,1,CAF,1994-12-20,1994
1551,2546,43958,128,Luxembourg,LUX,10,9,1,UEFA,1994-12-20,1994
1552,2547,43825,129,Lebanon,LBN,10,10,1,AFC,1994-12-20,1994
1553,2548,43809,130,Bangladesh,BAN,9,10,3,AFC,1994-12-20,1994
1554,2549,43966,131,San Marino,SMR,9,8,2,UEFA,1994-12-20,1994
1555,2550,43908,132,Haiti,HAI,9,9,2,CONCACAF,1994-12-20,1994
1556,2551,43857,115,Ethiopia,ETH,12,12,1,CAF,1994-12-20,1994
1557,2552,43885,125,Swaziland,SWZ,11,11,1,CAF,1994-12-20,1994
1558,2553,43853,114,Congo,CGO,12,12,1,CAF,1994-12-20,1994
1559,2554,43889,93,Uganda,UGA,18,16,4,CAF,1994-12-20,1994
1560,2555,43915,112,Puerto Rico,PUR,12,12,1,CONCACAF,1994-12-20,1994
1561,2556,43816,134,Indonesia,IDN,8,8,2,AFC,1994-12-20,1994
1562,2557,43873,94,Mozambique,MOZ,18,18,5,CAF,1994-12-20,1994
1563,2558,43836,95,Singapore,SIN,18,18,4,AFC,1994-12-20,1994
1564,2559,43910,96,Jamaica,JAM,18,18,4,CONCACAF,1994-12-20,1994
1565,2560,43847,97,Burkina Faso,BFA,16,16,2,CAF,1994-12-20,1994
1566,2561,43814,98,Hong Kong,HKG,15,15,0,AFC,1994-12-20,1994
1567,2562,43978,99,New Zealand,NZL,15,15,1,OFC,1994-12-20,1994
1568,2563,43932,100,Albania,ALB,15,14,9,UEFA,1994-12-20,1994
1569,2564,43975,101,Yugoslavia,YUG,15,16,5,UEFA,1994-12-20,1994
1570,2565,43898,102,Bermuda,BER,14,15,1,CONCACAF,1994-12-20,1994
1571,2566,43842,103,Yemen,YEM,14,14,0,AFC,1994-12-20,1994
1572,2567,43919,104,Suriname,SUR,14,14,2,CONCACAF,1994-12-20,1994
1573,2568,43838,105,Syria,SYR,14,14,1,AFC,1994-12-20,1994
1574,2569,43844,106,Angola,ANG,14,14,1,CAF,1994-12-20,1994
1575,2570,43896,107,Barbados,BRB,14,14,0,CONCACAF,1994-12-20,1994
1576,2571,44004,108,Turkmenistan,TKM,13,13,2,AFC,1994-12-20,1994
1577,2572,43815,109,India,IND,13,14,1,AFC,1994-12-20,1994
1578,2573,43931,110,Venezuela,VEN,13,13,1,CONMEBOL,1994-12-20,1994
1579,2574,43867,111,Madagascar,MAD,12,13,1,CAF,1994-12-20,1994
1580,2575,43820,113,Jordan,JOR,12,12,1,AFC,1994-12-20,1994
1581,2576,43864,135,Lesotho,LES,8,8,0,CAF,1994-12-20,1994
1582,2577,43852,175,Chad,CHA,0,0,1,CAF,1994-12-20,1994
1583,2578,43870,137,Mauritania,MTN,7,8,3,CAF,1994-12-20,1994
1584,2579,43828,162,Maldives,MDV,2,2,3,AFC,1994-12-20,1994
1585,2580,43980,163,Solomon Islands,SOL,2,2,1,OFC,1994-12-20,1994
1586,2581,43903,164,Dominican Republic,DOM,1,1,1,CONCACAF,1994-12-20,1994
1587,2582,43810,165,Brunei Darussalam,BRU,1,1,1,AFC,1994-12-20,1994
1588,2583,43999,166,Kyrgyz Republic,KGZ,1,1,1,AFC,1994-12-20,1994
1589,2584,43866,167,Libya,LBY,1,1,1,CAF,1994-12-20,1994
1590,2585,43913,168,Nicaragua,NCA,1,1,1,CONCACAF,1994-12-20,1994
1591,2586,43996,169,Djibouti,DJI,0,0,0,CAF,1994-12-20,1994
1592,2587,43813,170,Chinese Taipei,TPE,0,0,2,AFC,1994-12-20,1994
1593,2588,43833,171,Philippines,PHI,0,0,2,AFC,1994-12-20,1994
1594,2589,43982,172,Vanuatu,VAN,0,0,0,OFC,1994-12-20,1994
1595,2590,43894,173,Aruba,ARU,0,0,1,CONCACAF,1994-12-20,1994
1596,2591,43851,174,Central African Republic,CTA,0,0,4,CAF,1994-12-20,1994
1597,2592,43902,175,Cuba,CUB,0,0,3,CONCACAF,1994-12-20,1994
1598,2593,43856,175,Equatorial Guinea,EQG,0,0,1,CAF,1994-12-20,1994
1599,2594,43916,175,St. Kitts and Nevis,SKN,0,0,1,CONCACAF,1994-12-20,1994
1600,2595,43826,175,Macau,MAC,0,0,1,AFC,1994-12-20,1994
1601,2596,43880,175,Seychelles,SEY,0,0,5,CAF,1994-12-20,1994
1602,2597,43947,92,Georgia,GEO,18,17,1,UEFA,1994-12-20,1994
1603,2598,43850,161,Cabo Verde,CPV,2,2,0,CAF,1994-12-20,1994
1604,2599,1882218,136,Antigua and Barbuda,ATG,7,7,3,CONCACAF,1994-12-20,1994
1605,2600,43824,160,Laos,LAO,2,2,0,AFC,1994-12-20,1994
1606,2601,43832,158,Pakistan,PAK,3,3,2,AFC,1994-12-20,1994
1607,2602,43830,138,Nepal,NEP,7,8,1,AFC,1994-12-20,1994
1608,2603,43837,139,Sri Lanka,SRI,7,7,1,AFC,1994-12-20,1994
1609,2604,43914,140,Panama,PAN,6,6,0,CONCACAF,1994-12-20,1994
1610,2605,43933,141,Armenia,ARM,6,6,0,UEFA,1994-12-20,1994
1611,2606,43905,142,Grenada,GRN,6,6,1,CONCACAF,1994-12-20,1994
1612,2607,43845,143,Benin,BEN,6,6,1,CAF,1994-12-20,1994
1613,2608,43918,144,St. Vincent / Grenadines,VIN,6,6,1,CONCACAF,1994-12-20,1994
1614,2609,43846,145,Botswana,BOT,5,5,0,CAF,1994-12-20,1994
1615,2610,43871,146,Mauritius,MRI,5,5,0,CAF,1994-12-20,1994
1616,2611,43994,147,Azerbaijan,AZE,5,4,4,UEFA,1994-12-20,1994
1617,2612,43981,148,Tahiti,TAH,4,5,0,OFC,1994-12-20,1994
1618,2613,43906,149,Guatemala,GUA,4,5,2,CONCACAF,1994-12-20,1994
1619,2614,43900,150,Cayman Islands,CAY,4,4,0,CONCACAF,1994-12-20,1994
1620,2615,43841,151,Vietnam,VIE,4,4,1,AFC,1994-12-20,1994
1621,2616,44027,153,Kazakhstan,KAZ,4,4,0,UEFA,1994-12-20,1994
1622,2617,43907,154,Guyana,GUY,4,4,0,CONCACAF,1994-12-20,1994
1623,2618,44003,155,Tajikistan,TJK,4,4,0,AFC,1994-12-20,1994
1624,2619,43956,156,Liechtenstein,LIE,3,3,2,UEFA,1994-12-20,1994
1625,2620,43917,157,St. Lucia,LCA,3,3,0,CONCACAF,1994-12-20,1994
1626,2621,43882,159,Somalia,SOM,3,0,0,CAF,1994-12-20,1994
1627,2622,43920,91,Trinidad and Tobago,TRI,19,17,3,CONCACAF,1994-12-20,1994
1628,2623,43904,80,El Salvador,SLV,23,23,1,CONCACAF,1994-12-20,1994
1629,2624,43827,89,Malaysia,MAS,19,19,2,AFC,1994-12-20,1994
1630,2625,43935,24,Belgium,BEL,47,48,2,UEFA,1994-12-20,1994
1631,2626,43854,25,Côte d'Ivoire,CIV,47,46,0,CAF,1994-12-20,1994
1632,2627,43860,26,Ghana,GHA,47,46,0,CAF,1994-12-20,1994
1633,2628,43835,27,Saudi Arabia,KSA,45,45,0,AFC,1994-12-20,1994
1634,2629,43949,28,Greece,GRE,45,43,4,UEFA,1994-12-20,1994
1635,2630,43962,29,Poland,POL,44,42,4,UEFA,1994-12-20,1994
1636,2631,43888,30,Tunisia,TUN,44,44,1,CAF,1994-12-20,1994
1637,2632,43849,31,Cameroon,CMR,44,44,3,CAF,1994-12-20,1994
1638,2633,43855,22,Egypt,EGY,48,48,1,CAF,1994-12-20,1994
1639,2634,43967,32,Scotland,SCO,43,43,2,UEFA,1994-12-20,1994
1640,2635,43995,34,Czech Republic,CZE,41,41,0,UEFA,1994-12-20,1994
1641,2636,43822,35,Korea Republic,KOR,41,41,0,AFC,1994-12-20,1994
1642,2637,43819,36,Japan,JPN,40,40,0,AFC,1994-12-20,1994
1643,2638,43930,37,Uruguay,URU,39,39,0,CONMEBOL,1994-12-20,1994
1644,2639,43945,38,Finland,FIN,39,37,3,UEFA,1994-12-20,1994
1645,2640,43951,39,Iceland,ISL,39,39,1,UEFA,1994-12-20,1994
1646,2641,43812,40,China PR,CHN,38,38,1,AFC,1994-12-20,1994
1647,2642,43974,41,Wales,WAL,38,38,1,UEFA,1994-12-20,1994
1648,2643,43872,33,Morocco,MAR,43,43,2,CAF,1994-12-20,1994
1649,2644,43891,21,Zambia,ZAM,49,50,1,CAF,1994-12-20,1994
1650,2645,43963,20,Portugal,POR,51,48,1,UEFA,1994-12-20,1994
1651,2646,43946,19,France,FRA,52,52,1,UEFA,1994-12-20,1994
1652,2647,44000,90,North Macedonia,MKD,19,15,9,UEFA,1994-12-20,1994
1653,2648,43924,1,Brazil,BRA,67,67,0,CONMEBOL,1994-12-20,1994
1654,2649,43969,2,Spain,ESP,62,61,3,UEFA,1994-12-20,1994
1655,2650,43970,3,Sweden,SWE,61,62,1,UEFA,1994-12-20,1994
1656,2651,43954,4,Italy,ITA,61,61,1,UEFA,1994-12-20,1994
1657,2652,43948,5,Germany,GER,61,61,1,UEFA,1994-12-20,1994
1658,2653,43960,6,Netherlands,NED,60,60,0,UEFA,1994-12-20,1994
1659,2654,43971,7,Switzerland,SUI,58,58,0,UEFA,1994-12-20,1994
1660,2655,43961,8,Norway,NOR,58,57,2,UEFA,1994-12-20,1994
1661,2656,43953,9,Republic of Ireland,IRL,58,58,1,UEFA,1994-12-20,1994
1662,2657,43922,10,Argentina,ARG,57,58,1,CONMEBOL,1994-12-20,1994
1663,2658,43964,11,Romania,ROU,57,57,0,UEFA,1994-12-20,1994
1664,2659,43876,12,Nigeria,NGA,54,54,0,CAF,1994-12-20,1994
1665,2660,43965,13,Russia,RUS,54,54,1,UEFA,1994-12-20,1994
1666,2661,43941,14,Denmark,DEN,54,54,0,UEFA,1994-12-20,1994
1667,2662,43911,15,Mexico,MEX,54,52,4,CONCACAF,1994-12-20,1994
1668,2663,43936,16,Bulgaria,BUL,54,52,1,UEFA,1994-12-20,1994
1669,2664,43926,17,Colombia,COL,53,53,2,CONMEBOL,1994-12-20,1994
1670,2665,43942,18,England,ENG,52,53,2,UEFA,1994-12-20,1994
1671,2666,43984,42,Israel,ISR,37,35,8,UEFA,1994-12-20,1994
1672,2667,44002,43,Slovakia,SVK,37,37,1,UEFA,1994-12-20,1994
1673,2668,43921,23,USA,USA,48,48,1,CONCACAF,1994-12-20,1994
1674,2669,43952,45,Northern Ireland,NIR,37,37,1,UEFA,1994-12-20,1994
1675,2670,43955,69,Latvia,LVA,26,26,2,UEFA,1994-12-20,1994
1676,2671,43875,70,Niger,NIG,26,26,2,CAF,1994-12-20,1994
1677,2672,43831,71,Oman,OMA,26,25,1,AFC,1994-12-20,1994
1678,2673,43929,72,Peru,PER,26,24,3,CONMEBOL,1994-12-20,1994
1679,2674,43808,73,Bahrain,BHR,26,26,2,AFC,1994-12-20,1994
1680,2675,43886,74,Tanzania,TAN,25,20,11,CAF,1994-12-20,1994
1681,2676,43881,76,Sierra Leone,SLE,24,26,6,CAF,1994-12-20,1994
1682,2677,43973,77,Ukraine,UKR,24,24,1,UEFA,1994-12-20,1994
1683,2678,43959,78,Malta,MLT,24,23,0,UEFA,1994-12-20,1994
1684,2679,44005,78,Uzbekistan,UZB,24,24,1,AFC,1994-12-20,1994
1685,2680,43968,81,Slovenia,SVN,23,23,1,UEFA,1994-12-20,1994
1686,2681,43868,82,Malawi,MWI,23,23,1,CAF,1994-12-20,1994
1687,2682,43863,83,Kenya,KEN,22,18,7,CAF,1994-12-20,1994
1688,2683,43821,84,Korea DPR,PRK,22,22,2,AFC,1994-12-20,1994
1689,2684,43839,85,Thailand,THA,21,21,2,AFC,1994-12-20,1994
1690,2685,43887,86,Togo,TOG,21,18,2,CAF,1994-12-20,1994
1691,2686,43928,87,Paraguay,PAR,20,20,3,CONMEBOL,1994-12-20,1994
1692,2687,43923,44,Bolivia,BOL,37,37,1,CONMEBOL,1994-12-20,1994
1693,2688,43818,88,Iraq,IRQ,20,20,2,AFC,1994-12-20,1994
1694,2689,43890,68,Zaire,ZAI,27,27,2,CAF,1994-12-20,1994
